state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Gujarat,Ahmedabad,Ahmedabad APMC,Paddy(Common),Standard,FAQ,25/12/2025,2196.52,2509.99,2389.97,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Karnal,Karnal APMC,Paddy(Common),Standard,FAQ,25/12/2025,2257.18,2579.3,2455.97,2026-01-09T23:47:29.484080,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2402.64,2711.35,2499.97,2026-01-09T23:47:29.489460,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Paddy(Common),Standard,FAQ,25/12/2025,2134.29,2341.62,2235.97,2026-01-09T23:47:29.491979,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Paddy(Common),Standard,FAQ,25/12/2025,2196.52,2509.99,2389.97,2026-01-09T23:47:29.501241,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Paddy(Common),Standard,FAQ,25/12/2025,2491.29,2733.29,2609.97,2026-01-09T23:47:29.505843,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Paddy(Common),Standard,FAQ,25/12/2025,2196.52,2509.99,2389.97,2026-01-09T23:47:29.508330,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Paddy(Common),Standard,FAQ,25/12/2025,2236.96,2556.2,2433.97,2026-01-09T23:47:29.513986,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.513986,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.528674,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.533564,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.538089,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Paddy(Common),Standard,FAQ,25/12/2025,2113.3,2318.58,2213.97,2026-01-09T23:47:29.545030,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Paddy(Common),Standard,FAQ,25/12/2025,2297.62,2625.51,2499.97,2026-01-09T23:47:29.547035,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Paddy(Common),Standard,FAQ,25/12/2025,2156.08,2463.78,2345.97,2026-01-09T23:47:29.551044,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.556081,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Paddy(Common),Standard,FAQ,25/12/2025,2297.62,2625.51,2499.97,2026-01-09T23:47:29.556081,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Paddy(Common),Standard,FAQ,25/12/2025,2281.29,2502.89,2389.97,2026-01-09T23:47:29.556081,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2296.92,2592.05,2389.97,2026-01-09T23:47:29.556081,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Paddy(Common),Standard,FAQ,25/12/2025,2095.42,2394.46,2279.97,2026-01-09T23:47:29.570515,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Paddy(Common),Standard,FAQ,25/12/2025,2339.21,2639.77,2433.97,2026-01-09T23:47:29.572776,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Paddy(Common),Standard,FAQ,25/12/2025,2095.42,2394.46,2279.97,2026-01-09T23:47:29.572776,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Rice,Standard,FAQ,25/12/2025,3764.01,4129.64,3943.32,2026-01-09T23:47:29.572776,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.572776,agmarknet_data
Assam,Silchar,Silchar APMC,Rice,Standard,FAQ,25/12/2025,3496.75,3836.41,3663.32,2026-01-09T23:47:29.589320,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Rice,Standard,FAQ,25/12/2025,3496.75,3836.41,3663.32,2026-01-09T23:47:29.591216,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Rice,Standard,FAQ,25/12/2025,3663.79,4019.68,3838.32,2026-01-09T23:47:29.591216,agmarknet_data
Goa,Goa Main,Goa Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.591216,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Rice,Standard,FAQ,25/12/2025,3688.48,4214.86,4013.32,2026-01-09T23:47:29.606078,agmarknet_data
Haryana,Karnal,Karnal APMC,Rice,Standard,FAQ,25/12/2025,3784.98,4325.14,4118.32,2026-01-09T23:47:29.610697,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Rice,Standard,FAQ,25/12/2025,4025.27,4542.46,4188.32,2026-01-09T23:47:29.610697,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Rice,Standard,FAQ,25/12/2025,3596.97,3946.37,3768.32,2026-01-09T23:47:29.618338,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Rice,Standard,FAQ,25/12/2025,3688.48,4214.86,4013.32,2026-01-09T23:47:29.622635,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Rice,Standard,FAQ,25/12/2025,4164.92,4569.49,4363.32,2026-01-09T23:47:29.624487,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Rice,Standard,FAQ,25/12/2025,3688.48,4214.86,4013.32,2026-01-09T23:47:29.624487,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Rice,Standard,FAQ,25/12/2025,3752.81,4288.38,4083.32,2026-01-09T23:47:29.634345,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.634345,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.644126,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.648138,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.656178,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Rice,Standard,FAQ,25/12/2025,3563.56,3909.72,3733.32,2026-01-09T23:47:29.660057,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Rice,Standard,FAQ,25/12/2025,3849.31,4398.65,4188.32,2026-01-09T23:47:29.664069,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Rice,Standard,FAQ,25/12/2025,3624.14,4141.35,3943.32,2026-01-09T23:47:29.670122,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.677624,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Rice,Standard,FAQ,25/12/2025,3849.31,4398.65,4188.32,2026-01-09T23:47:29.679026,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Rice,Standard,FAQ,25/12/2025,3830.83,4202.95,4013.32,2026-01-09T23:47:29.682641,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Rice,Standard,FAQ,25/12/2025,3857.08,4352.66,4013.32,2026-01-09T23:47:29.689051,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Rice,Standard,FAQ,25/12/2025,3527.64,4031.08,3838.32,2026-01-09T23:47:29.698644,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Rice,Standard,FAQ,25/12/2025,3924.35,4428.58,4083.32,2026-01-09T23:47:29.698644,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Rice,Standard,FAQ,25/12/2025,3527.64,4031.08,3838.32,2026-01-09T23:47:29.706133,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Maize,Standard,FAQ,25/12/2025,1980.4,2172.78,2074.74,2026-01-09T23:47:29.706133,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.715615,agmarknet_data
Assam,Silchar,Silchar APMC,Maize,Standard,FAQ,25/12/2025,1820.04,1996.84,1906.74,2026-01-09T23:47:29.715615,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Maize,Standard,FAQ,25/12/2025,1820.04,1996.84,1906.74,2026-01-09T23:47:29.715615,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Maize,Standard,FAQ,25/12/2025,1920.27,2106.8,2011.74,2026-01-09T23:47:29.722968,agmarknet_data
Goa,Goa Main,Goa Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.728770,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Maize,Standard,FAQ,25/12/2025,1945.41,2223.04,2116.74,2026-01-09T23:47:29.728770,agmarknet_data
Haryana,Karnal,Karnal APMC,Maize,Standard,FAQ,25/12/2025,2003.31,2289.21,2179.74,2026-01-09T23:47:29.728770,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Maize,Standard,FAQ,25/12/2025,2135.25,2409.6,2221.74,2026-01-09T23:47:29.739402,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Maize,Standard,FAQ,25/12/2025,1880.18,2062.81,1969.74,2026-01-09T23:47:29.742570,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Maize,Standard,FAQ,25/12/2025,1945.41,2223.04,2116.74,2026-01-09T23:47:29.742570,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Maize,Standard,FAQ,25/12/2025,2220.94,2436.68,2326.74,2026-01-09T23:47:29.742570,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Maize,Standard,FAQ,25/12/2025,1945.41,2223.04,2116.74,2026-01-09T23:47:29.754240,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Maize,Standard,FAQ,25/12/2025,1984.01,2267.15,2158.74,2026-01-09T23:47:29.761124,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.761124,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.761124,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.773023,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.789832,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Maize,Standard,FAQ,25/12/2025,1860.13,2040.82,1948.74,2026-01-09T23:47:29.789832,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Maize,Standard,FAQ,25/12/2025,2041.91,2333.32,2221.74,2026-01-09T23:47:29.789832,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Maize,Standard,FAQ,25/12/2025,1906.81,2178.93,2074.74,2026-01-09T23:47:29.802640,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.806918,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Maize,Standard,FAQ,25/12/2025,2041.91,2333.32,2221.74,2026-01-09T23:47:29.811012,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Maize,Standard,FAQ,25/12/2025,2020.49,2216.76,2116.74,2026-01-09T23:47:29.814110,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Maize,Standard,FAQ,25/12/2025,2034.34,2295.72,2116.74,2026-01-09T23:47:29.814110,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Maize,Standard,FAQ,25/12/2025,1848.91,2112.77,2011.74,2026-01-09T23:47:29.818624,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Maize,Standard,FAQ,25/12/2025,2074.7,2341.27,2158.74,2026-01-09T23:47:29.823161,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Maize,Standard,FAQ,25/12/2025,1848.91,2112.77,2011.74,2026-01-09T23:47:29.823161,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Soyabean,Standard,FAQ,25/12/2025,4827.06,5295.95,5057.01,2026-01-09T23:47:29.823161,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.836705,agmarknet_data
Assam,Silchar,Silchar APMC,Soyabean,Standard,FAQ,25/12/2025,4460.52,4893.81,4673.01,2026-01-09T23:47:29.836705,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Soyabean,Standard,FAQ,25/12/2025,4460.52,4893.81,4673.01,2026-01-09T23:47:29.842952,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Soyabean,Standard,FAQ,25/12/2025,4689.61,5145.15,4913.01,2026-01-09T23:47:29.842952,agmarknet_data
Goa,Goa Main,Goa Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.850977,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Soyabean,Standard,FAQ,25/12/2025,4735.92,5411.79,5153.01,2026-01-09T23:47:29.850977,agmarknet_data
Haryana,Karnal,Karnal APMC,Soyabean,Standard,FAQ,25/12/2025,4868.26,5563.02,5297.01,2026-01-09T23:47:29.857302,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Soyabean,Standard,FAQ,25/12/2025,5183.06,5849.01,5393.01,2026-01-09T23:47:29.857302,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Soyabean,Standard,FAQ,25/12/2025,4597.98,5044.61,4817.01,2026-01-09T23:47:29.857302,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Soyabean,Standard,FAQ,25/12/2025,4735.92,5411.79,5153.01,2026-01-09T23:47:29.866852,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Soyabean,Standard,FAQ,25/12/2025,5376.87,5899.17,5633.01,2026-01-09T23:47:29.873472,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Soyabean,Standard,FAQ,25/12/2025,4735.92,5411.79,5153.01,2026-01-09T23:47:29.880997,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Soyabean,Standard,FAQ,25/12/2025,4824.15,5512.61,5249.01,2026-01-09T23:47:29.880997,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.893048,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.897409,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.901419,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.906159,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Soyabean,Standard,FAQ,25/12/2025,4552.16,4994.35,4769.01,2026-01-09T23:47:29.910860,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Soyabean,Standard,FAQ,25/12/2025,4956.49,5663.84,5393.01,2026-01-09T23:47:29.910860,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Soyabean,Standard,FAQ,25/12/2025,4647.69,5310.97,5057.01,2026-01-09T23:47:29.921041,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.926426,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Soyabean,Standard,FAQ,25/12/2025,4956.49,5663.84,5393.01,2026-01-09T23:47:29.926426,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Soyabean,Standard,FAQ,25/12/2025,4918.7,5396.49,5153.01,2026-01-09T23:47:29.926426,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Soyabean,Standard,FAQ,25/12/2025,4952.4,5588.71,5153.01,2026-01-09T23:47:29.926426,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Soyabean,Standard,FAQ,25/12/2025,4515.35,5159.73,4913.01,2026-01-09T23:47:29.939700,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Soyabean,Standard,FAQ,25/12/2025,5044.66,5692.83,5249.01,2026-01-09T23:47:29.943453,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Soyabean,Standard,FAQ,25/12/2025,4515.35,5159.73,4913.01,2026-01-09T23:47:29.943453,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Cotton,Standard,FAQ,25/12/2025,7442.47,8165.42,7797.01,2026-01-09T23:47:29.943453,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:29.955549,agmarknet_data
Assam,Silchar,Silchar APMC,Cotton,Standard,FAQ,25/12/2025,6907.94,7578.96,7237.01,2026-01-09T23:47:29.959286,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Cotton,Standard,FAQ,25/12/2025,6907.94,7578.96,7237.01,2026-01-09T23:47:29.959286,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Cotton,Standard,FAQ,25/12/2025,7242.02,7945.5,7587.01,2026-01-09T23:47:29.968897,agmarknet_data
Goa,Goa Main,Goa Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:29.972701,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Cotton,Standard,FAQ,25/12/2025,7294.58,8335.6,7937.01,2026-01-09T23:47:29.972701,agmarknet_data
Haryana,Karnal,Karnal APMC,Cotton,Standard,FAQ,25/12/2025,7487.58,8556.14,8147.01,2026-01-09T23:47:29.984870,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Cotton,Standard,FAQ,25/12/2025,7964.39,8987.7,8287.01,2026-01-09T23:47:29.988880,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Cotton,Standard,FAQ,25/12/2025,7108.39,7798.88,7447.01,2026-01-09T23:47:29.993764,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Cotton,Standard,FAQ,25/12/2025,7294.58,8335.6,7937.01,2026-01-09T23:47:29.993764,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Cotton,Standard,FAQ,25/12/2025,8244.28,9045.11,8637.01,2026-01-09T23:47:30.000879,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Cotton,Standard,FAQ,25/12/2025,7294.58,8335.6,7937.01,2026-01-09T23:47:30.008341,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Cotton,Standard,FAQ,25/12/2025,7423.25,8482.63,8077.01,2026-01-09T23:47:30.012352,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.014357,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.024708,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.028717,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.030722,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Cotton,Standard,FAQ,25/12/2025,7041.57,7725.58,7377.01,2026-01-09T23:47:30.034472,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Cotton,Standard,FAQ,25/12/2025,7616.25,8703.17,8287.01,2026-01-09T23:47:30.039979,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Cotton,Standard,FAQ,25/12/2025,7165.91,8188.56,7797.01,2026-01-09T23:47:30.043712,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.047721,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Cotton,Standard,FAQ,25/12/2025,7616.25,8703.17,8287.01,2026-01-09T23:47:30.048823,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Cotton,Standard,FAQ,25/12/2025,7576.11,8312.04,7937.01,2026-01-09T23:47:30.056057,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Cotton,Standard,FAQ,25/12/2025,7628.02,8608.11,7937.01,2026-01-09T23:47:30.061582,agmarknet_data
